Iteration, FED
12814, -112.39040514731032
12815, -112.39385290667083
12816, -112.3973034904943
12817, -112.400756897946
12818, -112.40421312819733
12819, -112.40767218042394
12820, -112.41113405380624
12821, -112.41459874752996
12822, -112.41806626078508
12823, -112.42153659276578
12824, -112.42500974267334
12825, -112.42848570971292
12826, -112.43196449309444
12827, -112.43544609203326
12828, -112.43893050574981
12829, -112.44241773347143
12830, -112.44590777442781
12831, -112.44940062785555
12832, -112.45289629299727
12833, -112.45639476910046
12834, -112.45989605541686
12835, -112.46340015120508
12836, -112.46690705572962
12837, -112.47041676825934
12838, -112.4739292880688
12839, -112.47744461443996
12840, -112.48096274665822
12841, -112.4844836840169
12842, -112.48800742581393
12843, -112.49153397135271
12844, -112.49506331994333
12845, -112.4985954709026
12846, -112.50213042355051
12847, -112.50566817721699
12848, -112.50920873123428
12849, -112.51275208494394
12850, -112.51629823769126
12851, -112.51984718882915
12852, -112.52339893771547
12853, -112.52695348371664
12854, -112.53051082620267
12855, -112.53407096455201
12856, -112.53763389814796
12857, -112.54119962638235
12858, -112.5447681486517
12859, -112.5483394643579
12860, -112.55191357291311
12861, -112.55549047373327
12862, -112.55907016624127
12863, -112.56265264986634
12864, -112.56623792404814
12865, -112.5698259882269
12866, -112.57341684185522
12867, -112.57701048438737
12868, -112.58060691529036
12869, -112.58420613403311
12870, -112.58780814009303
12871, -112.5914129329552
12872, -112.5950205121122
12873, -112.59863087706145
12874, -112.60224402730931
12875, -112.6058599623678
12876, -112.60947868175717
12877, -112.61310018500498
12878, -112.61672447164463
12879, -112.6203515412191
12880, -112.62398139327587
12881, -112.62761402737007
12882, -112.63124944306766
12883, -112.63488763993703
12884, -112.63852861755761
12885, -112.6421723755146
12886, -112.64581891340059
12887, -112.64946823081537
12888, -112.65312032736739
12889, -112.65677520267236
12890, -112.66043285635284
12891, -112.66409328803934
12892, -112.66775649736934
12893, -112.67142248398947
12894, -112.6750912475538
12895, -112.67876278772154
12896, -112.68243710416263
12897, -112.68611419655278
12898, -112.6897940645772
12899, -112.6934767079271
12900, -112.69716212630327
12901, -112.70085031941198
12902, -112.70454128697055
12903, -112.70823502870063
12904, -112.71193154433423
12905, -112.71563083361059
12906, -112.7193328962783
12907, -112.72303773209006
12908, -112.72674534081051
12909, -112.73045572221058
12910, -112.73416887606939
12911, -112.73788480217314
12912, -112.74160350031934
12913, -112.74532497030872
12914, -112.74904921195437
12915, -112.75277622507564
12916, -112.75650600950122
12917, -112.76023856506414
12918, -112.7639738916117
12919, -112.76771198899367
12920, -112.77145285707203
12921, -112.77519649571512
12922, -112.77894290479966
12923, -112.78269208421092
12924, -112.78644403384244
12925, -112.79019875359559
12926, -112.7939562433808
12927, -112.79771650311659
12928, -112.80147953272872
12929, -112.80524533215302
12930, -112.80901390133307
12931, -112.81278524021938
12932, -112.8165593487733
12933, -112.82033622696294
12934, -112.82411587476457
12935, -112.82789829216397
12936, -112.83168347915489
12937, -112.8354714357395
12938, -112.8392621619271
12939, -112.8430556577389
12940, -112.84685192320114
12941, -112.85065095834872
12942, -112.85445276322736
12943, -112.85825733788906
12944, -112.86206468239605
12945, -112.86587479681621
12946, -112.86968768123072
12947, -112.87350333572336
12948, -112.87732176039118
12949, -112.88114295533707
12950, -112.88496692067315
12951, -112.88879365652151
12952, -112.89262316301033
12953, -112.89645544027636
12954, -112.90029048846824
12955, -112.90412830773991
12956, -112.90796889825336
12957, -112.91181226018197
12958, -112.91565839370517
12959, -112.91950729901265
12960, -112.92335897630043
12961, -112.92721342577639
12962, -112.93107064765393
12963, -112.93493064215588
12964, -112.93879340951322
12965, -112.94265894996718
12966, -112.94652726376553
12967, -112.95039835116445
12968, -112.9542722124319
12969, -112.95814884783893
12970, -112.96202825766997
12971, -112.96591044221503
12972, -112.96979540177384
12973, -112.9736831366541
12974, -112.97757364717312
12975, -112.98146693365472
12976, -112.9853629964324
12977, -112.98926183584801
12978, -112.99316345225233
12979, -112.99706784600215
12980, -113.00097501746704
12981, -113.00488496702113
12982, -113.00879769504778
12983, -113.01271320193972
12984, -113.01663148809725
12985, -113.02055255392983
12986, -113.0244763998552
12987, -113.02840302629835
12988, -113.03233243369361
12989, -113.03626462248339
12990, -113.04019959311817
12991, -113.04413734605697
12992, -113.04807788176696
12993, -113.05202120072356
12994, -113.0559673034115
12995, -113.05991619032164
12996, -113.06386786195428
12997, -113.06782231881819
12998, -113.07177956143107
12999, -113.0757395903162
13000, -113.07970240600665
13001, -113.08366800904473
13002, -113.08763639997869
13003, -113.09160757936625
13004, -113.09558154777237
13005, -113.0995583057706
13006, -113.10353785394305
13007, -113.10752019287933
13008, -113.11150532317647
13009, -113.11549324544009
13010, -113.11948396028383
13011, -113.12347746832994
13012, -113.12747377020632
13013, -113.13147286655132
13014, -113.13547475801039
13015, -113.13947944523558
13016, -113.14348692888815
13017, -113.147497209637
13018, -113.15151028815815
13019, -113.15552616513672
13020, -113.15954484126367
13021, -113.1635663172391
13022, -113.16759059377017
13023, -113.1716176715727
13024, -113.17564755136856
13025, -113.17968023388785
13026, -113.18371571986911
13027, -113.18775401005776
13028, -113.19179510520452
13029, -113.19583900607269
13030, -113.1998857134298
13031, -113.20393522804963
13032, -113.20798755071549
13033, -113.21204268221767
13034, -113.21610062335382
13035, -113.22016137492922
13036, -113.2242249377545
13037, -113.22829131264952
13038, -113.23236050044105
13039, -113.23643250196375
13040, -113.24050731805639
13041, -113.24458494956936
13042, -113.24866539735625
13043, -113.25274866227996
13044, -113.25683474520947
13045, -113.2609236470211
13046, -113.26501536859762
13047, -113.26910991083088
13048, -113.27320727461542
13049, -113.27730746085739
13050, -113.28141047046626
13051, -113.28551630435969
13052, -113.28962496346226
13053, -113.29373644870543
13054, -113.29785076102648
13055, -113.30196790136947
13056, -113.30608787068489
13057, -113.31021066993225
13058, -113.31433630007366
13059, -113.31846476208102
13060, -113.32259605693051
13061, -113.32673018560652
13062, -113.33086714909766
13063, -113.33500694840048
13064, -113.33914958451798
13065, -113.34329505845857
13066, -113.34744337123786
13067, -113.35159452387603
13068, -113.35574851740157
13069, -113.35990535284684
13070, -113.36406503125174
13071, -113.36822755366249
13072, -113.37239292112928
13073, -113.37656113471051
13074, -113.38073219546955
13075, -113.38490610447424
13076, -113.38908286280203
13077, -113.39326247153271
13078, -113.3974449317512
13079, -113.4016302445512
13080, -113.40581841103109
13081, -113.41000943229227
13082, -113.41420330944571
13083, -113.41840004360593
13084, -113.42259963589267
13085, -113.42680208742921
13086, -113.43100739934894
13087, -113.4352155727867
13088, -113.43942660888541
13089, -113.44364050878943
13090, -113.44785727365193
13091, -113.4520769046296
13092, -113.4562994028858
13093, -113.46052476958508
13094, -113.46475300590197
13095, -113.46898411301198
13096, -113.4732180920986
13097, -113.47745494434776
13098, -113.48169467095116
13099, -113.48593727310644
13100, -113.49018275201385
13101, -113.49443110887921
13102, -113.49868234491304
13103, -113.50293646133106
13104, -113.50719345935323
13105, -113.5114533402029
13106, -113.51571610510874
13107, -113.51998175530434
13108, -113.52425029202722
13109, -113.52852171651789
13110, -113.53279603002257
13111, -113.5370732337922
13112, -113.54135332908072
13113, -113.54563631714558
13114, -113.54992219925012
13115, -113.55421097666022
13116, -113.55850265064606
13117, -113.5627972224821
13118, -113.56709469344692
13119, -113.5713950648212
13120, -113.57569833789094
13121, -113.58000451394554
13122, -113.58431359427843
13123, -113.5886255801861
13124, -113.59294047296697
13125, -113.59725827392661
13126, -113.60157898437075
13127, -113.60590260560969
13128, -113.61022913895768
13129, -113.61455858573171
13130, -113.6188909472524
13131, -113.62322622484143
13132, -113.62756441982671
13133, -113.63190553353839
13134, -113.63624956730703
13135, -113.64059652246998
13136, -113.64494640036499
13137, -113.6492992023338
13138, -113.65365492972066
13139, -113.65801358387145
13140, -113.66237516613708
13141, -113.66673967786963
13142, -113.6711071204231
13143, -113.67547749515583
13144, -113.67985080342756
13145, -113.68422704660135
13146, -113.68860622604042
13147, -113.6929883431126
13148, -113.69737339918899
13149, -113.70176139563883
13150, -113.706152333837
13151, -113.71054621516042
13152, -113.71494304098492
13153, -113.71934281269279
13154, -113.72374553166524
13155, -113.72815119928462
13156, -113.73255981693973
13157, -113.73697138601682
13158, -113.74138590790436
13159, -113.74580338399474
13160, -113.75022381568014
13161, -113.75464720435525
13162, -113.75907355141646
13163, -113.76350285825978
13164, -113.76793512628487
13165, -113.77237035689231
13166, -113.77680855148259
13167, -113.78124971145938
13168, -113.78569383822685
13169, -113.79014093319091
13170, -113.79459099775592
13171, -113.79904403333128
13172, -113.80350004132409
13173, -113.80795902314384
13174, -113.81242098020155
13175, -113.81688591390811
13176, -113.8213538256761
13177, -113.82582471691777
13178, -113.8302985890457
13179, -113.83477544347589
13180, -113.83925528162146
13181, -113.84373810489846
13182, -113.8482239147224
13183, -113.85271271250903
13184, -113.85720449967609
13185, -113.86169927763946
13186, -113.8661970478162
13187, -113.8706978116239
13188, -113.87520157048169
13189, -113.87970832580478
13190, -113.88421807901284
13191, -113.88873083152276
13192, -113.89324658475324
13193, -113.8977653401205
13194, -113.90228709904362
13195, -113.90681186293936
13196, -113.911339633225
13197, -113.91587041131696
13198, -113.92040419863284
13199, -113.92494099658784
13200, -113.92948080659818
13201, -113.9340236300791
13202, -113.93856946844545
13203, -113.94311832311097
13204, -113.94767019548952
13205, -113.95222508699341
13206, -113.95678299903628
13207, -113.96134393302799
13208, -113.96590789037857
13209, -113.97047487249941
13210, -113.97504488079683
13211, -113.9796179166799
13212, -113.98419398155683
13213, -113.98877307682991
13214, -113.9933552039053
13215, -113.9979403641862
13216, -114.00252855907553
13217, -114.00711978997185
13218, -114.01171405827591
13219, -114.01631136538606
13220, -114.02091171269848
13221, -114.02551510160784
13222, -114.03012153350961
13223, -114.03473100979397
13224, -114.03934353185184
13225, -114.04395910107213
13226, -114.04857771884292
13227, -114.05319938654857
13228, -114.05782410557283
13229, -114.06245187729805
13230, -114.06708270310335
13231, -114.07171658436738
13232, -114.07635352246558
13233, -114.080993518772
13234, -114.0856365746583
13235, -114.09028269149482
13236, -114.09493187064962
13237, -114.09958411348661
13238, -114.10423942137034
13239, -114.1088977956605
13240, -114.11355923771666
13241, -114.11822374889469
13242, -114.12289133054867
13243, -114.12756198402889
13244, -114.1322357106853
13245, -114.13691251186387
13246, -114.14159238890777
13247, -114.146275343158
13248, -114.15096137595347
13249, -114.15565048862946
13250, -114.16034268251795
13251, -114.1650379589509
13252, -114.1697363192553
13253, -114.17443776475389
13254, -114.17914229676929
13255, -114.1838499166192
13256, -114.18856062562008
13257, -114.19327442508391
13258, -114.19799131631987
13259, -114.20271130063408
13260, -114.20743437933046
13261, -114.21216055370778
13262, -114.21688982506276
13263, -114.22162219468956
13264, -114.22635766387793
13265, -114.23109623391399
13266, -114.23583790608188
13267, -114.2405826816611
13268, -114.24533056192747
13269, -114.25008154815457
13270, -114.2548356416121
13271, -114.25959284356436
13272, -114.26435315527499
13273, -114.2691165780031
13274, -114.27388311300196
13275, -114.2786527615227
13276, -114.28342552481465
13277, -114.28820140411992
13278, -114.29298040067809
13279, -114.29776251572552
13280, -114.30254775049463
13281, -114.3073361062135
13282, -114.31212758410605
13283, -114.31692218539251
13284, -114.32171991128997
13285, -114.32652076300937
13286, -114.33132474175919
13287, -114.33613184874406
13288, -114.34094208516277
13289, -114.34575545221233
13290, -114.35057195108288
13291, -114.35539158296294
13292, -114.36021434903347
13293, -114.36504025047505
13294, -114.36986928846187
13295, -114.37470146416284
13296, -114.3795367787451
13297, -114.38437523336826
13298, -114.3892168291902
13299, -114.3940615673626
13300, -114.39890944903432
13301, -114.40376047534716
13302, -114.40861464744142
13303, -114.41347196645131
13304, -114.41833243350456
13305, -114.42319604972798
13306, -114.42806281624132
13307, -114.43293273415979
13308, -114.43780580459544
13309, -114.44268202865354
13310, -114.44756140743685
13311, -114.45244394204016
13312, -114.45732963355732
13313, -114.46221848307518
13314, -114.46711049167516
13315, -114.47200566043406
13316, -114.47690399042621
13317, -114.48180548271982
13318, -114.4867101383745
13319, -114.49161795845097
13320, -114.49652894400069
13321, -114.50144309607192
13322, -114.50636041570743
13323, -114.51128090394472
13324, -114.51620456181573
13325, -114.52113139035066
13326, -114.52606139057073
13327, -114.53099456349257
13328, -114.53593091012888
13329, -114.5408704314887
13330, -114.54581312857205
13331, -114.55075900237667
13332, -114.55570805389425
13333, -114.56066028411139
13334, -114.565615694009
13335, -114.57057428456383
13336, -114.5755360567464
13337, -114.58050101152169
13338, -114.5854691498507
13339, -114.59044047268816
13340, -114.59541498098424
13341, -114.6003926756825
13342, -114.60537355772179
13343, -114.61035762803775
13344, -114.61534488755568
13345, -114.62033533720113
13346, -114.62532897789032
13347, -114.63032581053606
13348, -114.63532583604454
13349, -114.64032905531754
13350, -114.64533546925162
13351, -114.65034507873527
13352, -114.65535788465654
13353, -114.66037388789198
13354, -114.66539308931733
13355, -114.67041548980151
13356, -114.67544109020736
13357, -114.68046989139347
13358, -114.68550189421013
13359, -114.6905370995053
13360, -114.6955755081193
13361, -114.70061712088926
13362, -114.70566193864485
13363, -114.71070996221069
13364, -114.71576119240598
13365, -114.72081563004453
13366, -114.72587327593385
13367, -114.73093413087724
13368, -114.73599819567052
13369, -114.74106547110682
13370, -114.74613595797128
13371, -114.75120965704349
13372, -114.75628656909984
13373, -114.76136669490911
13374, -114.76645003523358
13375, -114.77153659083258
13376, -114.77662636245958
13377, -114.78171935086012
13378, -114.78681555677673
13379, -114.79191498094461
13380, -114.79701762409465
13381, -114.8021234869516
13382, -114.80723257023405
13383, -114.81234487465656
13384, -114.81746040092713
13385, -114.82257914974781
13386, -114.82770112181673
13387, -114.83282631782538
13388, -114.83795473845856
13389, -114.84308638439661
13390, -114.84822125631722
13391, -114.85335935488752
13392, -114.8585006807703
13393, -114.86364523462767
13394, -114.86879301710883
13395, -114.87394402886316
13396, -114.87909827053213
13397, -114.8842557427527
13398, -114.88941644615517
13399, -114.89458038136576
13400, -114.89974754900324
13401, -114.9049179496824
13402, -114.91009158401353
13403, -114.91526845260012
13404, -114.92044855603939
13405, -114.92563189492417
13406, -114.93081846984325
13407, -114.93600828137775
13408, -114.94120133010462
13409, -114.94639761659437
13410, -114.95159714141485
13411, -114.95679990512444
13412, -114.9620059082794
13413, -114.96721515143047
13414, -114.97242763512035
13415, -114.97764335988995
13416, -114.98286232627242
13417, -114.98808453479681
13418, -114.99330998598795
13419, -114.99853868036115
13420, -115.00377061843237
13421, -115.0090058007073
13422, -115.0142442276902
13423, -115.01948589987781
13424, -115.02473081776228
13425, -115.02997898183024
13426, -115.03523039256555
13427, -115.04048505044281
13428, -115.04574295593552
13429, -115.05100410951022
13430, -115.05626851162855
13431, -115.06153616274656
13432, -115.06680706331682
13433, -115.07208121378464
13434, -115.07735861459287
13435, -115.08263926617754
13436, -115.0879231689704
13437, -115.09321032339926
13438, -115.0985007298854
13439, -115.10379438884499
13440, -115.10909130069199
13441, -115.11439146583285
13442, -115.11969488466971
13443, -115.1250015576013
13444, -115.13031148502023
13445, -115.1356246673149
13446, -115.14094110486758
13447, -115.14626079805973
13448, -115.15158374726406
13449, -115.15690995284955
13450, -115.16223941518199
13451, -115.16757213462166
13452, -115.17290811152516
13453, -115.17824734624242
13454, -115.18358983911935
13455, -115.18893559050085
13456, -115.19428460072378
13457, -115.19963687011914
13458, -115.20499239901874
13459, -115.2103511877452
13460, -115.21571323662081
13461, -115.22107854595943
13462, -115.22644711607286
13463, -115.23181894726943
13464, -115.2371940398519
13465, -115.24257239411858
13466, -115.24795401036396
13467, -115.253338888879
13468, -115.2587270299506
13469, -115.26411843385962
13470, -115.26951310088592
13471, -115.27491103130214
13472, -115.2803122253793
13473, -115.28571668338388
13474, -115.29112440557734
13475, -115.29653539221883
13476, -115.30194964356254
13477, -115.30736715985907
13478, -115.312787941356
13479, -115.3182119882944
13480, -115.32363930091562
13481, -115.32906987945456
13482, -115.3345037241434
13483, -115.33994083520976
13484, -115.34538121287882
13485, -115.3508248573723
13486, -115.35627176890648
13487, -115.36172194769638
13488, -115.36717539395326
13489, -115.37263210788291
13490, -115.37809208968922
13491, -115.38355533957314
13492, -115.38902185773202
13493, -115.39449164435936
13494, -115.39996469964576
13495, -115.40544102377844
13496, -115.4109206169409
13497, -115.41640347931589
13498, -115.42188961108023
13499, -115.42737901240841
13500, -115.43287168347236
13501, -115.4383676244418
13502, -115.44386683548201
13503, -115.44936931675575
13504, -115.45487506842449
13505, -115.46038409064265
13506, -115.46589638356697
13507, -115.47141194734888
13508, -115.4769307821375
13509, -115.48245288807759
13510, -115.48797826531387
13511, -115.49350691398753
13512, -115.49903883423747
13513, -115.50457402619786
13514, -115.51011249000398
13515, -115.51565422578602
13516, -115.5211992336731
13517, -115.52674751379121
13518, -115.5322990662643
13519, -115.53785389121386
13520, -115.54341198875925
13521, -115.54897335901909
13522, -115.55453800210664
13523, -115.56010591813586
13524, -115.56567710721761
13525, -115.5712515694608
13526, -115.57682930497285
13527, -115.58241031385761
13528, -115.58799459621954
13529, -115.5935821521582
13530, -115.59917298177355
13531, -115.60476708516482
13532, -115.61036446242704
13533, -115.6159651136529
13534, -115.62156903893711
13535, -115.62717623836895
13536, -115.63278671203996
13537, -115.63840046003638
13538, -115.6440174824448
13539, -115.64963777935155
13540, -115.65526135083923
13541, -115.66088819699115
13542, -115.66651831788748
13543, -115.6721517136081
13544, -115.67778838423247
13545, -115.68342832983652
13546, -115.68907155049875
13547, -115.69471804629288
13548, -115.70036781729408
13549, -115.70602086357465
13550, -115.71167718520809
13551, -115.71733678226587
13552, -115.72299965481805
13553, -115.72866580293461
13554, -115.73433522668536
13555, -115.74000792613774
13556, -115.74568390135978
13557, -115.7513631524201
13558, -115.75704567938364
13559, -115.76273148231712
13560, -115.76842056128513
13561, -115.77411291635437
13562, -115.77980854758846
13563, -115.78550745505423
13564, -115.79120963881293
13565, -115.7969150989295
13566, -115.80262383546867
13567, -115.80833584849321
13568, -115.81405113806623
13569, -115.81976970425129
13570, -115.82549154711293
13571, -115.831216666713
13572, -115.83694506311667
13573, -115.84267673638608
13574, -115.84841168658728
13575, -115.85414991378087
13576, -115.85989141803347
13577, -115.86563619940996
13578, -115.87138425797437
13579, -115.8771355937931
13580, -115.88289020693088
13581, -115.8886480974556
13582, -115.89440926543169
13583, -115.90017371092893
13584, -115.905941434014
13585, -115.91171243475685
13586, -115.91748671322641
13587, -115.92326426949253
13588, -115.92904510362727
13589, -115.93482921570275
13590, -115.94061660579138
13591, -115.94640727396524
13592, -115.95220122030273
13593, -115.95799844487784
13594, -115.96379894776707
13595, -115.96960272904916
13596, -115.9754097888043
13597, -115.98122012711245
13598, -115.98703374405599
13599, -115.99285063971695
13600, -115.99867081418097
13601, -116.00449426753414
13602, -116.01032099986287
13603, -116.01615101125759
13604, -116.02198430180742
13605, -116.02782087160568
13606, -116.03366072074587
13607, -116.03950384932287
13608, -116.04535025743472
13609, -116.05119994518023
13610, -116.05705291266075
13611, -116.06290915997782
13612, -116.06876868723768
13613, -116.07463149454485
13614, -116.08049758201004
13615, -116.08636694974288
13616, -116.0922395978565
13617, -116.09811552646487
13618, -116.10399473568742
13619, -116.10987722564053
13620, -116.11576299644857
13621, -116.12165204823454
13622, -116.12754438112378
13623, -116.1334399952462
13624, -116.13933889073274
13625, -116.14524106771634
13626, -116.15114652633413
13627, -116.15705526672511
13628, -116.16296728903025
13629, -116.16888259339312
13630, -116.17480117996156
13631, -116.18072304888526
13632, -116.18664820031515
13633, -116.19257663440823
13634, -116.19850835132118
13635, -116.2044433512162
13636, -116.2103816342566
13637, -116.2163232006096
13638, -116.2222680504457
13639, -116.2282161839374
13640, -116.23416760126157
13641, -116.24012230259733
13642, -116.24608028812743
13643, -116.25204155803856
13644, -116.25800611251833
13645, -116.26397395176191
13646, -116.26994507596318
13647, -116.27591948532262
13648, -116.2818971800427
13649, -116.28787816032943
13650, -116.29386242639359
13651, -116.29984997844903
13652, -116.30584081671226
13653, -116.31183494140357
13654, -116.317832352749
13655, -116.32383305097534
13656, -116.32983703631629
13657, -116.33584430900571
13658, -116.34185486928507
13659, -116.34786871739747
13660, -116.35388585358953
13661, -116.35990627811523
13662, -116.36592999122773
13663, -116.37195699318761
13664, -116.37798728425913
13665, -116.38402086470894
13666, -116.39005773480969
13667, -116.39609789483723
13668, -116.40214134507308
13669, -116.408188085801
13670, -116.41423811731032
13671, -116.42029143989288
13672, -116.42634805384883
13673, -116.43240795947908
13674, -116.43847115709019
13675, -116.4445376469938
13676, -116.45060742950413
13677, -116.4566805049437
13678, -116.46275687363537
13679, -116.46883653590842
13680, -116.47491949209771
13681, -116.48100574254167
13682, -116.48709528758314
13683, -116.49318812757113
13684, -116.49928426285838
13685, -116.50538369380195
13686, -116.51148642076598
13687, -116.51759244411677
13688, -116.5237017642262
13689, -116.52981438147336
13690, -116.5359302962393
13691, -116.5420495089122
13692, -116.54817201988332
13693, -116.5542978295511
13694, -116.5604269383178
13695, -116.5665593465913
13696, -116.57269505478398
13697, -116.57883406331433
13698, -116.58497637260619
13699, -116.59112198308607
13700, -116.59727089519014
13701, -116.6034231093562
13702, -116.60957862602854
13703, -116.61573744565796
13704, -116.62189956869804
13705, -116.62806499561042
13706, -116.63423372686195
13707, -116.6404057629225
13708, -116.64658110426981
13709, -116.6527597513864
13710, -116.65894170475977
13711, -116.66512696488401
13712, -116.6713155322585
13713, -116.67750740738897
13714, -116.68370259078415
13715, -116.68990108296079
13716, -116.69610288444075
13717, -116.7023079957516
13718, -116.70851641742748
13719, -116.71472815000723
13720, -116.72094319403436
13721, -116.7271615500612
13722, -116.73338321864337
13723, -116.7396082003439
13724, -116.7458364957301
13725, -116.75206810537658
13726, -116.75830302986336
13727, -116.76454126977677
13728, -116.77078282570858
13729, -116.7770276982565
13730, -116.78327588802446
13731, -116.7895273956236
13732, -116.7957822216679
13733, -116.80204036678134
13734, -116.80830183159075
13735, -116.81456661673089
13736, -116.82083472284154
13737, -116.82710615056966
13738, -116.83338090056778
13739, -116.83965897349557
13740, -116.84594037001709
13741, -116.8522250908022
13742, -116.85851313652962
13743, -116.86480450788406
13744, -116.87109920555378
13745, -116.87739723023459
13746, -116.88369858262938
13747, -116.89000326344811
13748, -116.89631127340344
13749, -116.90262261321732
13750, -116.90893728361803
13751, -116.91525528534004
13752, -116.92157661912226
13753, -116.92790128571092
13754, -116.93422928586006
13755, -116.94056062032885
13756, -116.94689528988356
13757, -116.95323329529566
13758, -116.95957463734365
13759, -116.96591931681388
13760, -116.97226733449644
13761, -116.9786186911894
13762, -116.9849733876974
13763, -116.99133142483201
13764, -116.99769280340952
13765, -117.00405752425392
13766, -117.01042558819665
13767, -117.01679699607253
13768, -117.02317174872753
13769, -117.02954984700867
13770, -117.0359312917745
13771, -117.04231608388677
13772, -117.04870422421496
13773, -117.05509571363544
13774, -117.0614905530302
13775, -117.06788874328903
13776, -117.0742902853068
13777, -117.08069517998526
13778, -117.08710342823505
13779, -117.09351503096919
13780, -117.09992998911147
13781, -117.10634830358855
13782, -117.11276997533625
13783, -117.11919500529645
13784, -117.12562339441683
13785, -117.13205514365231
13786, -117.13849025396361
13787, -117.14492872631985
13788, -117.15137056169418
13789, -117.15781576106802
13790, -117.16426432542855
13791, -117.17071625577137
13792, -117.17717155309587
13793, -117.1836302184094
13794, -117.19009225272619
13795, -117.1965576570669
13796, -117.20302643245849
13797, -117.20949857993413
13798, -117.2159741005339
13799, -117.22245299530563
13800, -117.22893526530095
13801, -117.23542091158154
13802, -117.24190993521186
13803, -117.24840233726613
13804, -117.25489811882336
13805, -117.26139728096877
13806, -117.2678998247957
13807, -117.27440575140326
13808, -117.28091506189632
13809, -117.28742775738698
13810, -117.29394383899428
13811, -117.30046330784299
13812, -117.3069861650641
13813, -117.31351241179553
13814, -117.32004204918296
13815, -117.32657507837526
13816, -117.33311150053159
13817, -117.33965131681481
13818, -117.34619452839351
13819, -117.35274113644746
13820, -117.35929114215706
13821, -117.36584454671204
13822, -117.37240135130978
13823, -117.37896155715018
13824, -117.38552516544333
13825, -117.3920921774032
13826, -117.3986625942509
13827, -117.40523641721342
13828, -117.41181364752612
13829, -117.41839428642754
13830, -117.4249783351644
13831, -117.43156579498864
13832, -117.43815666715909
13833, -117.44475095294256
13834, -117.45134865360878
13835, -117.45794977043529
13836, -117.46455430470547
13837, -117.47116225770962
13838, -117.47777363074299
13839, -117.48438842510875
13840, -117.49100664211332
13841, -117.49762828307209
13842, -117.50425334930574
13843, -117.51088184213982
13844, -117.51751376290706
13845, -117.52414911294613
13846, -117.53078789360197
13847, -117.53743010622176
13848, -117.54407575216658
13849, -117.55072483279602
13850, -117.55737734947749
13851, -117.56403330358721
13852, -117.57069269650393
13853, -117.57735552961452
13854, -117.58402180430865
13855, -117.59069152198586
13856, -117.5973646840485
13857, -117.60404129190574
13858, -117.61072134697238
13859, -117.61740485066811
13860, -117.6240918044196
13861, -117.63078220965929
13862, -117.63747606782368
13863, -117.6441733803556
13864, -117.65087414870482
13865, -117.65757837432513
13866, -117.66428605867539
13867, -117.6709972032221
13868, -117.6777118094352
13869, -117.68442987879138
13870, -117.69115141277152
13871, -117.69787641286288
13872, -117.70460488055818
13873, -117.71133681735455
13874, -117.71807222475563
13875, -117.72481110426985
13876, -117.73155345740993
13877, -117.73829928569529
13878, -117.74504859064993
13879, -117.7518013738023
13880, -117.75855763668807
13881, -117.76531738084516
13882, -117.77208060781913
13883, -117.77884731915893
13884, -117.78561751641851
13885, -117.79239120115905
13886, -117.79916837494383
13887, -117.80594903934181
13888, -117.8127331959283
13889, -117.81952084628097
13890, -117.826311991986
13891, -117.83310663462989
13892, -117.83990477580726
13893, -117.846706417115
13894, -117.85351156015777
13895, -117.86032020654149
13896, -117.8671323578793
13897, -117.87394801578685
13898, -117.88076718188611
13899, -117.8875898578027
13900, -117.8944160451652
13901, -117.90124574561095
13902, -117.9080789607767
13903, -117.9149156923066
13904, -117.92175594184775
13905, -117.92859971105338
13906, -117.93544700157847
13907, -117.94229781508263
13908, -117.94915215323157
13909, -117.95601001769393
13910, -117.96287141014265
13911, -117.96973633225322
13912, -117.97660478570755
13913, -117.98347677218938
13914, -117.99035229338854
13915, -117.99723135099674
13916, -118.0041139467101
13917, -118.01100008223013
13918, -118.01788975925925
13919, -118.02478297950574
13920, -118.0316797446818
13921, -118.03858005650083
13922, -118.04548391668253
13923, -118.05239132694878
13924, -118.05930228902474
13925, -118.06621680464
13926, -118.07313487552707
13927, -118.0800565034221
13928, -118.0869816900632
13929, -118.09391043719484
13930, -118.10084274656097
13931, -118.10777861991163
13932, -118.11471805899822
13933, -118.1216610655766
13934, -118.1286076414052
13935, -118.13555778824507
13936, -118.14251150786001
13937, -118.14946880201842
13938, -118.15642967249006
13939, -118.16339412104766
13940, -118.1703621494664
13941, -118.1773337595266
13942, -118.18430895300783
13943, -118.19128773169466
13944, -118.19827009737334
13945, -118.205256051833
13946, -118.21224559686594
13947, -118.21923873426452
13948, -118.22623546582705
13949, -118.23323579335081
13950, -118.24023971863771
13951, -118.24724724349022
13952, -118.25425836971561
13953, -118.26127309912059
13954, -118.2682914335147
13955, -118.27531337471032
13956, -118.28233892452127
13957, -118.28936808476445
13958, -118.2964008572561
13959, -118.30343724381622
13960, -118.31047724626802
13961, -118.31752086643324
13962, -118.32456810613678
13963, -118.33161896720631
13964, -118.33867345146909
13965, -118.34573156075652
13966, -118.35279329689787
13967, -118.35985866172746
13968, -118.36692765707835
13969, -118.37400028478739
13970, -118.38107654669109
13971, -118.38815644462639
13972, -118.3952399804339
13973, -118.40232715595384
13974, -118.40941797302702
13975, -118.41651243349708
13976, -118.42361053920624
13977, -118.43071229200042
13978, -118.43781769372318
13979, -118.44492674622201
13980, -118.45203945134296
