Iteration, FED
482, -0.5095679395560421
483, -0.5116371815060929
484, -0.5137152726519407
485, -0.5158022507676306
486, -0.5178981537824527
487, -0.5200030197815211
488, -0.5221168870062887
489, -0.5242397938552028
490, -0.5263717788842011
491, -0.5285128808073246
492, -0.5306631384972907
493, -0.5328225909860592
494, -0.5349912774654175
495, -0.5371692372875603
496, -0.5393565099656635
497, -0.5415531351744785
498, -0.5437591527509148
499, -0.5459746026946009
500, -0.5481995251684999
501, -0.5504339604994875
502, -0.552677949178931
503, -0.5549315318632976
504, -0.5571947493747321
505, -0.5594676427016532
506, -0.5617502529993382
507, -0.5640426215905471
508, -0.5663447899660867
509, -0.56865679978542
510, -0.5709786928772811
511, -0.5733105112402477
512, -0.5756522970433634
513, -0.5780040926267351
514, -0.5803659405021345
515, -0.5827378833535987
516, -0.5851199640380595
517, -0.587512225585927
518, -0.5899147112017068
519, -0.5923274642646068
520, -0.5947505283291692
521, -0.5971839471258478
522, -0.5996277645616577
523, -0.6020820247207658
524, -0.6045467718651216
525, -0.6070220504350591
526, -0.6095079050499448
527, -0.6120043805087606
528, -0.6145115217907546
529, -0.6170293740560426
530, -0.6195579826462612
531, -0.6220973930851448
532, -0.6246476510792109
533, -0.6272088025183169
534, -0.6297808934763649
535, -0.6323639702118697
536, -0.6349580791686165
537, -0.6375632669762905
538, -0.640179580451115
539, -0.6428070665964541
540, -0.6454457726034871
541, -0.6480957458518329
542, -0.6507570339101625
543, -0.6534296845368612
544, -0.6561137456806643
545, -0.6588092654812975
546, -0.661516292270106
547, -0.6642348745707107
548, -0.6669650610996419
549, -0.6697069007669776
550, -0.672460442677023
551, -0.6752257361288889
552, -0.6780028306172207
553, -0.680791775832782
554, -0.6835926216631245
555, -0.6864054181932532
556, -0.6892302157062442
557, -0.6920670646839325
558, -0.6949160158075378
559, -0.6977771199583146
560, -0.7006504282182354
561, -0.7035359918706298
562, -0.7064338624008111
563, -0.7093440914967886
564, -0.712266731049874
565, -0.7152018331553741
566, -0.718149450113235
567, -0.7211096344286976
568, -0.7240824388129603
569, -0.7270679161838624
570, -0.7300661196664998
571, -0.7330771025939398
572, -0.7361009185078413
573, -0.7391376211591368
574, -0.7421872645087201
575, -0.7452499027280549
576, -0.7483255901999053
577, -0.7514143815189454
578, -0.7545163314924584
579, -0.757631495141021
580, -0.7607599276991132
581, -0.7639016846158582
582, -0.7670568215556292
583, -0.7702253943987515
584, -0.7734074592421848
585, -0.7766030724001705
586, -0.7798122904048983
587, -0.7830351700072055
588, -0.7862717681772285
589, -0.7895221421050828
590, -0.7927863492015408
591, -0.7960644470986867
592, -0.799356493650623
593, -0.8026625469341044
594, -0.8059826652492597
595, -0.8093169071202223
596, -0.8126653312958242
597, -0.8160279967502883
598, -0.8194049626838762
599, -0.8227962885235769
600, -0.8262020339237979
601, -0.8296222587670045
602, -0.8330570231644431
603, -0.8365063874567861
604, -0.8399704122148102
605, -0.8434491582400893
606, -0.8469426865656723
607, -0.8504510584567406
608, -0.8539743354112987
609, -0.8575125791608643
610, -0.8610658516711227
611, -0.8646342151426072
612, -0.868217732011411
613, -0.871816464949815
614, -0.8754304768670085
615, -0.8790598309097214
616, -0.882704590462956
617, -0.8863648191506155
618, -0.890040580836221
619, -0.8937319396235485
620, -0.8974389598573467
621, -0.9011617061239781
622, -0.9049002432521288
623, -0.9086546363134426
624, -0.9124249506232409
625, -0.9162112517411769
626, -0.9200136054718961
627, -0.9238320778657471
628, -0.927666735219422
629, -0.9315176440766443
630, -0.9353848712288608
631, -0.9392684837158641
632, -0.9431685488265297
633, -0.9470851340994272
634, -0.9510183073235402
635, -0.9549681365388946
636, -0.9589346900372828
637, -0.962918036362869
638, -0.9669182443129081
639, -0.9709353829383801
640, -0.9749695215446958
641, -0.9790207296923166
642, -0.9830890771974637
643, -0.9871746341327479
644, -0.9912774708278521
645, -0.9953976578702
646, -0.9995352661056043
647, -1.0036903666389363
648, -1.0078630308347747
649, -1.0120533303180825
650, -1.0162613369748579
651, -1.020487122952787
652, -1.0247307606619025
653, -1.0289923227752407
654, -1.033271882229491
655, -1.0375695122256516
656, -1.041885286229693
657, -1.046219277973175
658, -1.0505715614539242
659, -1.0549422109366868
660, -1.0593313009537428
661, -1.0637389063055713
662, -1.0681651020615008
663, -1.0726099635603379
664, -1.0770735664109992
665, -1.0815559864931796
666, -1.0860572999579465
667, -1.090577583228439
668, -1.095116913000405
669, -1.0996753662429564
670, -1.1042530201990834
671, -1.10884995238634
672, -1.1134662405974816
673, -1.1181019629010462
674, -1.1227571976420312
675, -1.1274320234424637
676, -1.1321265192020427
677, -1.1368407640987614
678, -1.1415748375895047
679, -1.146328819410672
680, -1.1511027895788155
681, -1.1558968283911577
682, -1.1607110164263286
683, -1.1655454345448595
684, -1.1704001638898165
685, -1.1752752858874533
686, -1.1801708822477286
687, -1.1850870349649338
688, -1.1900238263182983
689, -1.1949813388725625
690, -1.1999596554785599
691, -1.2049588592738218
692, -1.2099790336831493
693, -1.2150202624191475
694, -1.220082629482893
695, -1.2251662191644286
696, -1.230271116043376
697, -1.2353974049894623
698, -1.2405451711631266
699, -1.2457145000160736
700, -1.2509054772917991
701, -1.256118189026176
702, -1.2613527215480052
703, -1.2666091614795627
704, -1.2718875957371096
705, -1.2771881115315027
706, -1.2825107963686593
707, -1.2878557380501459
708, -1.2932230246737084
709, -1.2986127446337505
710, -1.3040249866219118
711, -1.3094598396275645
712, -1.3149173929383422
713, -1.3203977361406378
714, -1.3259009591201274
715, -1.331427152062286
716, -1.3369764054528663
717, -1.3425488100783802
718, -1.3481444570266559
719, -1.353763437687292
720, -1.35940584375212
721, -1.3650717672157298
722, -1.370761300375938
723, -1.37647453583422
724, -1.3822115664962336
725, -1.3879724855722588
726, -1.393757386577666
727, -1.3995663633333721
728, -1.4053995099662693
729, -1.4112569209096766
730, -1.4171386909038552
731, -1.423044914996319
732, -1.428975688542378
733, -1.4349311072055075
734, -1.4409112669577924
735, -1.4469162640803057
736, -1.4529461951636267
737, -1.4590011571080845
738, -1.4650812471243295
739, -1.4711865627335934
740, -1.4773172017681957
741, -1.4834732623718436
742, -1.4896548430000336
743, -1.4958620424204785
744, -1.5020949597133921
745, -1.5083536942719453
746, -1.5146383458025432
747, -1.5209490143252407
748, -1.5272858001740226
749, -1.5336488039972527
750, -1.5400381267578795
751, -1.5464538697338484
752, -1.5528961345184298
753, -1.5593650230204712
754, -1.565860637464778
755, -1.5723830803923702
756, -1.5789324546608163
757, -1.5855088634444898
758, -1.5921124102348931
759, -1.598743198840901
760, -1.6054013333890393
761, -1.6120869183237918
762, -1.618800058407795
763, -1.6255408587221145
764, -1.6323094246665386
765, -1.6391058619597345
766, -1.6459302766395227
767, -1.652782775063116
768, -1.6596634639072907
769, -1.6665724501686363
770, -1.673509841163732
771, -1.6804757445293537
772, -1.6874702682226674
773, -1.694493520521387
774, -1.7015456100239557
775, -1.7086266456496961
776, -1.715736736639022
777, -1.7228759925535027
778, -1.73004452327607
779, -1.7372424390110877
780, -1.7444698502845688
781, -1.7517268679441886
782, -1.7590136031594519
783, -1.766330167421784
784, -1.7736766725445985
785, -1.7810532306633822
786, -1.788459954235827
787, -1.795896956041798
788, -1.803364349183473
789, -1.810862247085323
790, -1.8183907634941814
791, -1.8259500124793182
792, -1.8335401084323482
793, -1.8411611660673408
794, -1.8488133004207914
795, -1.8564966268515768
796, -1.8642112610409993
797, -1.8719573189927132
798, -1.8797349170326831
799, -1.8875441718092008
800, -1.8953852002927265
801, -1.9032581197759388
802, -1.9111630478735229
803, -1.9191001025222403
804, -1.9270694019806969
805, -1.9350710648292786
806, -1.9431052099700978
807, -1.9511719566267802
808, -1.959271424344348
809, -1.9674037329890939
810, -1.9755690027484305
811, -1.9837673541306415
812, -1.9919989079647809
813, -2.000263785400495
814, -2.0085621079077227
815, -2.0168939972765796
816, -2.0252595756170364
817, -2.0336589653588284
818, -2.042092289251004
819, -2.050559670361836
820, -2.0590612320784802
821, -2.0675970981067073
822, -2.0761673924705706
823, -2.0847722395121653
824, -2.0934117638912313
825, -2.102086090584903
826, -2.110795344887287
827, -2.1195396524091614
828, -2.1283191390776177
829, -2.1371339311356037
830, -2.1459841551415986
831, -2.1548699379692082
832, -2.1637914068066997
833, -2.1727486891566015
834, -2.1817419128352635
835, -2.190771205972404
836, -2.199836697010574
837, -2.208938514704779
838, -2.218076788121906
839, -2.2272516466402164
840, -2.236463219948863
841, -2.2457116380473234
842, -2.254997031244868
843, -2.2643195301599324
844, -2.2736792657196405
845, -2.2830763691591125
846, -2.292510972020946
847, -2.3019832061545284
848, -2.31149320371538
849, -2.321041097164618
850, -2.330627019268176
851, -2.3402511030961803
852, -2.3499134820222403
853, -2.3596142897227397
854, -2.369353660176112
855, -2.3791317276621258
856, -2.388948626761045
857, -2.3988044923530087
858, -2.4086994596170843
859, -2.418633664030617
860, -2.4286072413682547
861, -2.438620327701269
862, -2.4486730593966337
863, -2.4587655731161027
864, -2.4688980058154684
865, -2.479070494743581
866, -2.489283177441427
867, -2.4995361917412215
868, -2.5098296757655163
869, -2.5201637679261593
870, -2.5305386069233102
871, -2.5409543317445817
872, -2.551411081663824
873, -2.561908996240259
874, -2.572448215317425
875, -2.5830288790220206
876, -2.593651127762844
877, -2.6043151022298394
878, -2.6150209433927722
879, -2.625768792500278
880, -2.636558791078598
881, -2.647391080930452
882, -2.6582658041338827
883, -2.6691831030410187
884, -2.6801431202768478
885, -2.6911459987380106
886, -2.7021918815915127
887, -2.713280912273517
888, -2.7244132344879075
889, -2.735588992205148
890, -2.7468083296608503
891, -2.758071391354459
892, -2.7693783220478285
893, -2.7807292667639745
894, -2.792124370785482
895, -2.8035637796532242
896, -2.8150476391648604
897, -2.8265760953733574
898, -2.838149294585585
899, -2.849767383360694
900, -2.861430508508718
901, -2.873138817088926
902, -2.8848924564083567
903, -2.896691574020136
904, -2.908536317721983
905, -2.9204268355544873
906, -2.9323632757994966
907, -2.94434578697855
908, -2.956374517851087
909, -2.9684496174126767
910, -2.9805712348935405
911, -2.99273951975654
912, -3.0049546216955885
913, -3.0172166906338083
914, -3.0295258767217024
915, -3.0418823303352744
916, -3.0542862020743935
917, -3.066737642760644
918, -3.0792368034356623
919, -3.091783835359026
920, -3.1043788900065254
921, -3.1170221190680083
922, -3.1297136744455356
923, -3.142453708251335
924, -3.1552423728057524
925, -3.1680798206352576
926, -3.180966204470353
927, -3.1939016772434385
928, -3.2068863920868234
929, -3.2199205023303925
930, -3.233004161499693
931, -3.246137523313555
932, -3.2593207416819645
933, -3.272553970703851
934, -3.2858373646648387
935, -3.2991710780349623
936, -3.3125552654663126
937, -3.3259900817908594
938, -3.339475682017945
939, -3.3530122213320848
940, -3.3665998550904437
941, -3.3802387388204926
942, -3.393929028217565
943, -3.407670879142393
944, -3.421464447618631
945, -3.435309889830333
946, -3.449207362119453
947, -3.4631570209832665
948, -3.477159023071755
949, -3.491213525185115
950, -3.50532068427102
951, -3.5194806574220254
952, -3.5336936018728986
953, -3.547959674997855
954, -3.562279034307897
955, -3.576651837448118
956, -3.5910782421947336
957, -3.6055584064524866
958, -3.6200924882517564
959, -3.6346806457456555
960, -3.6493230372072043
961, -3.664019821026472
962, -3.6787711557075395
963, -3.6935771998657163
964, -3.708438112224372
965, -3.7233540516120884
966, -3.738325176959609
967, -3.753351647296642
968, -3.768433621749077
969, -3.7835712595355955
970, -3.798764719964673
971, -3.8140141624314388
972, -3.829319746414455
973, -3.844681631472573
974, -3.860099977241581
975, -3.875574943431078
976, -3.8911066898211653
977, -3.906695376259059
978, -3.9223411626558207
979, -3.938044208983003
980, -3.953804675269245
981, -3.9696227215968847
982, -3.9854985080984404
983, -4.001432194953254
984, -4.017423942383912
985, -4.0334739106527895
986, -4.049582260058434
987, -4.065749150932104
988, -4.081974743634074
989, -4.098259198550008
990, -4.1146026760873875
991, -4.131005336671743
992, -4.14746734074311
993, -4.163988848752052
994, -4.180570021156044
995, -4.197211018415751
996, -4.213912000991127
997, -4.230673129337535
998, -4.247494563902043
999, -4.264376465119304
1000, -4.281318993407828
1001, -4.298322309166024
1002, -4.3153865727680705
1003, -4.332511944560067
1004, -4.349698584855963
1005, -4.366946653933504
1006, -4.3842563120301365
1007, -4.40162771933891
1008, -4.419061036004348
1009, -4.436556422118252
1010, -4.45411403771558
1011, -4.471734042770188
1012, -4.489416597190578
1013, -4.5071618608156285
1014, -4.5249699934103464
1015, -4.54284115466146
1016, -4.560775504173168
1017, -4.578773201462627
1018, -4.596834405955672
1019, -4.614959276982363
1020, -4.633147973772469
1021, -4.651400655451024
1022, -4.669717481033736
1023, -4.68809860942266
1024, -4.706544199401267
1025, -4.725054409630285
1026, -4.743629398642715
1027, -4.762269324839363
1028, -4.780974346484154
1029, -4.799744621699314
1030, -4.818580308460878
1031, -4.837481564593686
1032, -4.85644854776664
1033, -4.875481415488092
1034, -4.894580325100823
1035, -4.913745433777162
1036, -4.932976898514226
1037, -4.952274876129
1038, -4.971639523253168
1039, -4.9910709963284345
1040, -5.010569451601463
1041, -5.030135045118669
1042, -5.049767932721365
1043, -5.06946827004057
1044, -5.089236212492092
1045, -5.109071915271143
1046, -5.128975533347375
1047, -5.14894722145968
1048, -5.168987134110851
1049, -5.189095425562479
1050, -5.209272249829763
1051, -5.229517760676031
1052, -5.249832111607556
1053, -5.270215455868315
1054, -5.290667946434353
1055, -5.311189736008592
1056, -5.331780977015535
1057, -5.352441821595518
1058, -5.373172421599513
1059, -5.393972928583643
1060, -5.414843493803345
1061, -5.43578426820832
1062, -5.456795402436641
1063, -5.477877046809165
1064, -5.499029351324156
1065, -5.5202524656514615
1066, -5.541546539126922
1067, -5.562911720746637
1068, -5.584348159161361
1069, -5.605856002670668
1070, -5.627435399217277
1071, -5.64908649638123
1072, -5.6708094413741525
1073, -5.692604381033259
1074, -5.714471461815767
1075, -5.736410829792807
1076, -5.7584226306436515
1077, -5.780507009649829
1078, -5.802664111688958
1079, -5.824894081229006
1080, -5.847197062322356
1081, -5.869573198599544
1082, -5.892022633263453
1083, -5.914545509083147
1084, -5.93714196838792
1085, -5.959812153060994
1086, -5.982556204533591
1087, -6.005374263778803
1088, -6.028266471305247
1089, -6.051232967151066
1090, -6.074273890877623
1091, -6.0973893815635085
1092, -6.120579577797769
1093, -6.143844617674356
1094, -6.167184638785201
1095, -6.190599778214396
1096, -6.21409017253157
1097, -6.237655957785598
1098, -6.26129726949849
1099, -6.285014242658579
1100, -6.308807011714518
1101, -6.332675710568649
1102, -6.356620472570578
1103, -6.380641430510875
1104, -6.404738716614437
1105, -6.428912462533945
1106, -6.453162799343643
1107, -6.4774898575325315
1108, -6.501893766997998
1109, -6.526374657039082
1110, -6.550932656350127
1111, -6.575567893013976
1112, -6.600280494495481
1113, -6.625070587634921
1114, -6.649938298641127
1115, -6.674883753085252
1116, -6.699907075893494
1117, -6.725008391341091
1118, -6.750187823045061
1119, -6.775445493957825
1120, -6.800781526360302
1121, -6.826196041855251
1122, -6.851689161360425
1123, -6.877261005102016
1124, -6.902911692607523
1125, -6.92864134269923
1126, -6.9544500734874
1127, -6.980338002363225
1128, -7.006305245992224
1129, -7.032351920307212
1130, -7.058478140501661
1131, -7.084684021022597
1132, -7.110969675563901
1133, -7.137335217059295
1134, -7.163780757675505
1135, -7.1903064088054345
1136, -7.216912281060946
1137, -7.243598484266286
1138, -7.2703651274509715
1139, -7.2972123188427975
1140, -7.3241401658610314
1141, -7.351148775109324
1142, -7.3782382523687255
1143, -7.405408702590875
1144, -7.432660229890823
1145, -7.4599929375401155
1146, -7.487406927959736
1147, -7.514902302713367
1148, -7.5424791624998475
1149, -7.5701376071467426
1150, -7.597877735602929
1151, -7.625699645931735
1152, -7.65360343530384
1153, -7.681589199990233
1154, -7.709657035355295
1155, -7.737807035849633
1156, -7.766039295003054
1157, -7.794353905417469
1158, -7.822750958760171
1159, -7.851230545756146
1160, -7.879792756181649
1161, -7.908437678856899
1162, -7.93716540163885
1163, -7.965976011414491
1164, -7.994869594093548
1165, -8.02384623460141
1166, -8.052906016872292
1167, -8.082049023841954
1168, -8.111275337440802
1169, -8.140585038586707
1170, -8.16997820717812
1171, -8.19945492208687
1172, -8.229015261151336
1173, -8.258659301169107
1174, -8.288387117890206
1175, -8.318198786009939
