Distance, Potential, E-field Magnitude
51.86520991955976, 0.00015575371306818256, 2.753861117442882e-05
52.69724850502159, 0.00012946623736979855, 2.6995835090145894e-05
53.53503525729669, 0.00010335653079592003, 2.6549222612966963e-05
54.378304497290095, 7.739115205388495e-05, 2.619996554093602e-05
55.226805085936306, 5.15335764458655e-05, 2.59496508519706e-05
56.08029957123981, 2.574872832621107e-05, 2.5798932124933784e-05
56.43580423808985, 2.5900164621124057e-05, 2.5948547346963824e-05
55.569775957799216, 5.183965667839539e-05, 2.6093871296171347e-05
54.70831746635972, 7.785834936784817e-05, 2.6335370724134467e-05
53.85164807134504, 0.00010399460081520753, 2.6672671117175923e-05
53.0, 0.0001302883921119674, 2.710452968915169e-05
52.15361924162119, 0.00015677665592585515, 2.7630197384256802e-05
51.31276644267, 0.00018349898163316693, 2.8248172911053644e-05
50.47771785649585, 0.0002104903391923545, 2.895757473916906e-05
49.64876634922564, 0.00023778931488023714, 2.9756885313782012e-05
48.82622246293481, 0.0002654282455068877, 3.0645316117067034e-05
48.010415536631214, 0.000293443936637279, 3.1621524877322765e-05
47.20169488482379, 0.00032186523103555143, 3.2684965391533425e-05
46.400431032480725, 0.0003507261495401039, 3.3834569638950574e-05
45.60701700396552, 0.00038005092620083103, 3.507008220132295e-05
44.82186966202994, 0.000409869500554987, 3.6390705846315304e-05
44.04543109109048, 0.0004402000606704264, 3.779642460567218e-05
43.278170016764804, 0.0004710668050671768, 3.9286614174407536e-05
42.5205832509386, 0.0005024800445154471, 4.086135821461439e-05
41.773197148410844, 0.0005344561432562247, 4.2520024965637874e-05
41.036569057366385, 0.0005669952420763137, 4.426257985365504e-05
40.311288741492746, 0.0006001032833026525, 4.608812871539342e-05
39.59797974644666, 0.0006337674331205273, 4.799622794664304e-05
38.897300677553446, 0.0006679800951890519, 4.998539397407621e-05
38.2099463490856, 0.0007027121317867842, 5.205441105977177e-05
37.53664875824692, 0.0007379387796170257, 5.42008069019227e-05
36.87817782917155, 0.0007736108001462202, 5.64221585257921e-05
36.235341863986875, 0.0008096822314428492, 5.8714535715782675e-05
35.608987629529715, 0.0008460796411090793, 6.107380771464754e-05
35.0, 0.0008827316826413752, 6.349406009809252e-05
34.40930106817051, 0.0009195366816329237, 6.59689097606793e-05
33.83784863137726, 0.0009563940148786755, 6.848990727122511e-05
33.28663395418648, 0.0009931703306492322, 7.104787512026973e-05
32.7566787083184, 0.0010297328293164452, 7.36313165957711e-05
32.2490309931942, 0.0010659144932075647, 7.622780213072314e-05
31.76476034853718, 0.0011015494057227157, 7.882241640659766e-05
31.304951684997057, 0.0011364374264245258, 8.139922813946577e-05
30.870698080866262, 0.0011703817157979563, 8.393981677738337e-05
30.463092423455635, 0.0012031533044787371, 8.642486830927405e-05
30.083217912982647, 0.0012345309549046499, 8.883282646243277e-05
29.732137494637012, 0.0012642659982012984, 9.114165475682879e-05
29.410882339705484, 0.001292124520449033, 9.332764730823168e-05
29.120439557122072, 0.0013178526408755106, 9.536737785473589e-05
28.861739379323623, 0.0013412207365132143, 9.72366753663442e-05
28.635642126552707, 0.0013619890095976303, 9.89127395304217e-05
28.442925306655784, 0.0013799530885376006, 0.00010037323563887111
28.284271247461902, 0.0013949093459066785, 0.00010159849801035427
28.160255680657446, 0.001406700840539083, 0.0001025706391646079
28.071337695236398, 0.0014151815410887794, 0.00010327570773556143
28.0178514522438, 0.0014202613697217462, 0.00010370266541774048
28.0, 0.0014218684317248685, 0.00010384534493879153
28.0178514522438, 0.001419992037407796, 0.0001037011549763582
28.071337695236398, 0.0014146423386251167, 0.00010327272063178518
28.160255680657446, 0.0014058906708963792, 0.00010256624283382642
28.284271247461902, 0.001393826591824147, 0.00010159279291048068
28.442925306655784, 0.0013785955485282487, 0.00010036635496445824
28.635642126552707, 0.0013603539757125395, 9.890484808619411e-05
28.861739379323623, 0.0013393048879459316, 9.722796934465177e-05
29.120439557122072, 0.0013156521602099396, 9.535808346512364e-05
29.410882339705484, 0.0012896349452567986, 9.331802094129845e-05
29.732137494637012, 0.0012614823752987226, 9.113198167370438e-05
30.083217912982647, 0.0012314476504953333, 8.882342170755067e-05
30.463092423455635, 0.0011997641957932424, 8.641607577056957e-05
30.870698080866262, 0.0011666799604933688, 8.393201120502067e-05
31.304951684997057, 0.0011324156908344037, 8.139281486645995e-05
31.76476034853718, 0.0010971995943866919, 7.881783480338782e-05
32.2490309931942, 0.0010612280128207228, 7.622552625162035e-05
32.7566787083184, 0.0010247002794261072, 7.36318603727946e-05
33.28663395418648, 0.0009877818022644318, 7.105179419220031e-05
33.83784863137726, 0.0009506387435395236, 6.849780620741477e-05
34.40930106817051, 0.000913403379524992, 6.598144534363976e-05
35.0, 0.0008762081554174008, 6.351195086945901e-05
35.608987629529715, 0.0008391531522531651, 6.109783901278522e-05
36.235341863986875, 0.0008023390844074209, 5.874557183859765e-05
36.87817782917155, 0.0007658367336311415, 5.646114985105095e-05
37.53664875824692, 0.0007297185167802699, 5.4248804936904795e-05
38.2099463490856, 0.000694029805049047, 5.2112577955754204e-05
38.897300677553446, 0.000658818764489377, 5.005502063300604e-05
39.59797974644666, 0.000624109538834356, 4.8078746120647744e-05
40.311288741492746, 0.0005899301357500692, 4.618513209074664e-05
41.036569057366385, 0.0005562875011590419, 4.437583860759601e-05
41.773197148410844, 0.0005231932816947037, 4.265150923971786e-05
42.5205832509386, 0.000490640852878707, 4.101325435725637e-05
43.278170016764804, 0.00045862883152669796, 3.946134911546077e-05
44.04543109109048, 0.0004271401402296586, 3.799668190621965e-05
44.82186966202994, 0.00039616317447728786, 3.661944808297084e-05
45.60701700396552, 0.0003656729944599084, 3.533056331122361e-05
46.400431032480725, 0.000335650073524879, 3.413035056141491e-05
47.20169488482379, 0.0003060637085609057, 3.3019917239934156e-05
48.010415536631214, 0.0002768882920742652, 3.199983122373388e-05
48.82622246293481, 0.00024808902714249203, 3.107146001968383e-05
49.64876634922564, 0.00021963567729714017, 3.0235630941324233e-05
50.47771785649585, 0.00019149066338154002, 2.9493931806759936e-05
51.31276644267, 0.00016362025529114392, 2.8847352717238267e-05
52.15361924162119, 0.0001359851175474553, 2.8297552730255995e-05
53.0, 0.00010854891593091085, 2.7845487451633814e-05
53.85164807134504, 8.127136718784563e-05, 2.7492654912615143e-05
54.70831746635972, 5.411424241063109e-05, 2.7239722876471333e-05
55.569775957799216, 2.7036964657080527e-05, 2.708777621115055e-05
55.94640292279746, 2.7119785467860173e-05, 2.7168875211368874e-05
55.072679252057455, 5.428311974176644e-05, 2.7315694935967592e-05
54.20332093147061, 8.153278519708802e-05, 2.7560256132337233e-05
53.33854141237835, 0.0001089127290849174, 2.7901703784493404e-05
52.478567053607705, 0.0001364645896889804, 2.833970635661096e-05
51.62363799656123, 0.0001642323046498935, 2.8873150043780026e-05
50.774009099144415, 0.00019225593037028283, 2.950154515329217e-05
49.92995093127971, 0.00022057889493627312, 3.0223723728074545e-05
49.09175083453431, 0.0002492391210373383, 3.103924583968555e-05
48.25971404805462, 0.00027827887878918505, 3.194708316110912e-05
47.43416490252569, 0.00030773323133290956, 3.294701330802712e-05
46.61544808322666, 0.0003376424301586139, 3.4038278237808636e-05
45.803929962395145, 0.0003680377108454239, 3.522096192335995e-05
45.0, 0.0003989561606097241, 3.6494619017100416e-05
44.204072210600685, 0.00043042389960605033, 3.7859636441655736e-05
43.41658669218482, 0.00046247333784135453, 3.931583166126929e-05
42.638011210655684, 0.0004951237856066636, 4.086380078803292e-05
41.86884283091664, 0.0005284010054124742, 4.250348685821393e-05
41.10960958218893, 0.0005623153044202025, 4.423551653338271e-05
40.36087214122113, 0.0005968832779918499, 4.605973814034144e-05
39.6232255123179, 0.0006321034490328452, 4.797654740909148e-05
38.897300677553446, 0.0006679800951890519, 4.9985393974076205e-05
38.18376618407357, 0.0007044965172575831, 5.2086095061589536e-05
37.48332962798263, 0.0007416408450436663, 5.427730863611118e-05
36.796738985948195, 0.0007793770429281089, 5.6557833439690635e-05
36.124783736376884, 0.0008176726039759376, 5.892504775947854e-05
35.4682957019364, 0.0008564674397767933, 6.1376195508506e-05
34.828149534535996, 0.0008957034033026899, 6.390679244225704e-05
34.20526275297414, 0.000935291266866932, 6.651190186256278e-05
33.60059523282288, 0.0009751420656185152, 6.918451585207401e-05
33.015148038438355, 0.0010151324448054739, 7.191683149540261e-05
32.449961479175904, 0.0010551378885453359, 7.46986240671582e-05
31.906112267087632, 0.0010949968130767546, 7.751854588292232e-05
31.38470965295043, 0.0011345458324737827, 8.036252147062155e-05
30.886890422961002, 0.0011735830747850362, 8.321510568455874e-05
30.4138126514911, 0.0012119057163367123, 8.60579461765529e-05
29.966648127543394, 0.001249273071834191, 8.887125233096512e-05
29.546573405388315, 0.0012854466608972776, 9.163238332017395e-05
29.154759474226502, 0.0013201536203899784, 9.431748825715932e-05
28.792360097775937, 0.0013531294919413347, 9.690028028900713e-05
28.460498941515414, 0.001384082362302301, 9.935390076677539e-05
28.160255680657446, 0.0014127383196038926, 0.00010164991972565833
27.892651361962706, 0.001438806399672919, 0.00010376044146442854
27.65863337187866, 0.001462026232094762, 0.00010565732013559233
27.459060435491963, 0.0014821333774246194, 0.00010731445641264204
27.294688127912362, 0.001498908144364252, 0.00010870713703301784
27.16615541441225, 0.0015121403772613475, 0.00010981438607648365
27.073972741361768, 0.0015216779645292275, 0.00011061825531241767
27.018512172212592, 0.0015273898153604318, 0.00011110602712296017
27.0, 0.0015292124537753219, 0.0001112692449344548
27.018512172212592, 0.0015271100451666277, 0.00011110556622734253
27.073972741361768, 0.0015211178518527333, 0.00011061736942660612
27.16615541441225, 0.0015112987977047006, 0.00010981314675213085
27.294688127912362, 0.0014977833770559697, 0.00010870565105239887
27.459060435491963, 0.001480723165475544, 0.00010731286508854059
27.65863337187866, 0.0014603276940272762, 0.00010565579865408556
27.892651361962706, 0.001436816129900191, 0.00010375919795510384
28.160255680657446, 0.001410452255974051, 0.00010164919466884443
28.460498941515414, 0.0013814959261807475, 9.935396612614632e-05
28.792360097775937, 0.001350237412350631, 9.690143935700739e-05
29.154759474226502, 0.0013169501131118932, 9.432007516275791e-05
29.546573405388315, 0.0012819252098500889, 9.163676369376718e-05
29.966648127543394, 0.0012454266464522882, 8.887782347738006e-05
30.4138126514911, 0.0012077265109889275, 8.606713891132724e-05
30.886890422961002, 0.0011690627635371044, 8.322738542440002e-05
31.38470965295043, 0.001129675267514856, 8.037839155424823e-05
31.906112267087632, 0.0010897663158258193, 7.75385498031906e-05
32.449961479175904, 0.0010495369082192945, 7.472335056127307e-05
33.015148038438355, 0.0010091498846970773, 7.194691813799463e-05
33.60059523282288, 0.0009687659031098466, 6.92206561876204e-05
34.20526275297414, 0.0009285089135864632, 6.655485059545314e-05
34.828149534535996, 0.0008885012880648159, 6.395737488061776e-05
35.4682957019364, 0.0008488314012229043, 6.143531461025016e-05
36.124783736376884, 0.0008095874381068539, 5.8993696139657355e-05
36.796738985948195, 0.000770826926753151, 5.6637102530790695e-05
37.48332962798263, 0.0007326088505725482, 5.436840344363443e-05
38.18376618407357, 0.0006949650646282179, 5.219034562499786e-05
38.897300677553446, 0.000657930435204273, 5.0104272881137784e-05
39.6232255123179, 0.0006215161442196186, 4.811168353065971e-05
40.36087214122113, 0.0005857376560136098, 4.6212936552711364e-05
41.10960958218893, 0.0005505899655469341, 4.440877405001885e-05
41.86884283091664, 0.0005160732494215168, 4.2699013359569296e-05
42.638011210655684, 0.000482170144227295, 4.108403527778558e-05
43.41658669218482, 0.000448868978088921, 3.956346297000795e-05
44.204072210600685, 0.000416143179922438, 3.8137617322285356e-05
45.0, 0.00038397201397514683, 3.680618276509454e-05
45.803929962395145, 0.00035232222358846894, 3.556963048060341e-05
46.61544808322666, 0.00032116620867990507, 3.4427869700974765e-05
47.43416490252569, 0.00029046600293229625, 3.338163857861543e-05
48.25971404805462, 0.00026018884644562557, 3.2431138313827265e-05
49.09175083453431, 0.00023029358613095482, 3.1577391552821165e-05
49.92995093127971, 0.00020074360529757663, 3.082085735681425e-05
50.774009099144415, 0.00017149572550539886, 3.016275948469507e-05
51.62363799656123, 0.00014251046324857182, 2.9603684112688744e-05
52.478567053607705, 0.00011374349894784348, 2.9144886064227538e-05
53.33854141237835, 8.515323910881627e-05, 2.87868782169285e-05
54.20332093147061, 5.669490532639356e-05, 2.853073116616508e-05
55.072679252057455, 2.8325388870610433e-05, 2.837667028312776e-05
55.47071299343465, 2.8336136685227706e-05, 2.8385755356013713e-05
54.589376255824725, 5.6719608645623996e-05, 2.8534885480261914e-05
53.71219600798314, 8.519837707843581e-05, 2.8782957783385876e-05
52.839379254491625, 0.0001138188565476808, 2.912997886455867e-05
51.97114584074513, 0.00014262932362833815, 2.9575164352773467e-05
51.10772935672255, 0.00017167494114877645, 3.011837804903361e-05
50.24937810560445, 0.00020100392190750308, 3.075877775460676e-05
49.39635614091387, 0.0002306597551111903, 3.149626039984643e-05
48.54894437575342, 0.00026069008480702696, 3.233010535459378e-05
47.70744176750625, 0.00029113615309811323, 3.3260412311774895e-05
46.87216658103186, 0.0003220443394880967, 3.428672978020647e-05
46.04345773288535, 0.0003534528437111775, 3.54094774983053e-05
45.221676218380054, 0.0003854058181405852, 3.6628553117494334e-05
44.40720662234904, 0.0004179373205089154, 3.7944736231247646e-05
43.60045871318328, 0.0004510879571730989, 3.935827054909384e-05
42.80186911806539, 0.00048488614293739783, 4.087024970840051e-05
42.01190307520001, 0.0005193671588548044, 4.2481174142194e-05
41.23105625617661, 0.0005545517634816261, 4.41923193416558e-05
40.45985664828782, 0.0005904675560634263, 4.600426649098138e-05
39.698866482558415, 0.0006271249921361189, 4.791825265086337e-05
38.948684188300895, 0.0006645409331857896, 4.993467308087598e-05
38.2099463490856, 0.0007027121317867843, 5.2054411059771847e-05
37.48332962798263, 0.0007416408450436663, 5.427730863611118e-05
36.76955262170047, 0.0007813058739428283, 5.660347249483902e-05
36.069377593742864, 0.0008216901244515122, 5.903170953711827e-05
35.38361202590826, 0.0008627493175637882, 6.156080526355072e-05
34.713109915419565, 0.0009044414048240444, 6.418792198807704e-05
34.058772731852805, 0.0009466931162559816, 6.6909848664338e-05
33.421549934136806, 0.0009894311833717317, 6.972136380443107e-05
32.802438933713454, 0.0010325469687429256, 7.261646177733402e-05
32.202484376209235, 0.0010759295254919043, 7.558669096928292e-05
31.622776601683793, 0.0011194286590010954, 7.8622372661777e-05
31.064449134018133, 0.0011628899584659792, 8.171093883925722e-05
30.528675044947494, 0.0012061167737960727, 8.48381766017327e-05
30.01666203960727, 0.0012489074801188024, 8.798660941526632e-05
29.5296461204668, 0.0012910169890621417, 9.113682156206788e-05
29.068883707497267, 0.0013321966160521545, 9.426594884378294e-05
28.635642126552707, 0.0013721558346829303, 9.734915881505465e-05
28.231188426986208, 0.0014106051430375116, 0.00010035833420543331
27.85677655436824, 0.0014472187315441361, 0.00010326379455124253
27.51363298439521, 0.0014816805965926635, 0.00010603325358101329
27.202941017470888, 0.0015136485322829012, 0.0001086338492727498
26.92582403567252, 0.0015428033349738106, 0.00011103141685892554
26.68332812825267, 0.0015688139951390207, 0.00011319283039150084
26.476404589747453, 0.001591389174286146, 0.00011508554429595877
26.30589287593181, 0.0016102427372233457, 0.00011668013888206115
26.1725046566048, 0.0016251459256136818, 0.00011794995951945397
26.076809620810597, 0.001635891690933633, 0.00011887363459533056
26.019223662515376, 0.0016423454760626306, 0.000119434536154672
26.0, 0.0016444065698729444, 0.0001196229719196933
26.019223662515376, 0.0016420555118120631, 0.00011943518156602134
26.076809620810597, 0.001635311177131626, 0.00011887496286426774
26.1725046566048, 0.0016242736686498576, 0.00011795204523027796
26.30589287593181, 0.0016090769768473622, 0.00011668309342438046
26.476404589747453, 0.001589927514662991, 0.00011508951503638242
26.68332812825267, 0.0015670534880098644, 0.00011319800016131142
26.92582403567252, 0.0015407403650187987, 0.0001110380028689296
27.202941017470888, 0.0015112789414179874, 0.00010864210268334511
27.51363298439521, 0.0014789995240458145, 0.00010604345852706182
27.85677655436824, 0.0014442207787580463, 0.00010327626809915111
28.231188426986208, 0.0014072841690275066, 0.0001003734258862296
28.635642126552707, 0.0013685051608443178, 9.736725125791721e-05
29.068883707497267, 0.001328208777530704, 9.428745819336177e-05
29.5296461204668, 0.0012866839785987592, 9.116219903317166e-05
30.01666203960727, 0.0012442204563266933, 8.801634292580893e-05
30.528675044947494, 0.001201066343016118, 8.487279344980347e-05
31.064449134018133, 0.0011574658410092612, 8.175100884228924e-05
31.622776601683793, 0.00111362000783785, 7.866851213491408e-05
32.202484376209235, 0.0010697245516850737, 7.563956763703167e-05
32.802438933713454, 0.0010259332956543562, 7.267680023519019e-05
33.421549934136806, 0.000982395432683491, 6.97899524585903e-05
34.058772731852805, 0.0009392212962526641, 6.698754687628636e-05
34.713109915419565, 0.0008965184585761194, 6.42756692845549e-05
35.38361202590826, 0.000854359543738422, 6.165963037252207e-05
36.069377593742864, 0.0008128166894195754, 5.9142742065141774e-05
36.76955262170047, 0.0007719312634876048, 5.67279540252388e-05
37.48332962798263, 0.0007317463423550123, 5.441660695089822e-05
38.2099463490856, 0.0006922782983840434, 5.2210033333172204e-05
38.948684188300895, 0.0006535470549853984, 5.010828246724624e-05
39.698866482558415, 0.0006155495878905244, 4.811168329634866e-05
40.45985664828782, 0.0005782877939409353, 4.621954184007449e-05
41.23105625617661, 0.0005417439953583367, 4.443166812109874e-05
42.01190307520001, 0.0005059063101395288, 4.2747048978271447e-05
42.80186911806539, 0.0004707462711532884, 4.1165342340969954e-05
43.60045871318328, 0.0004362416181119523, 3.9685528268282475e-05
44.40720662234904, 0.0004023561497226389, 3.830737337714114e-05
45.221676218380054, 0.0003690598769393759, 3.703006155947927e-05
46.04345773288535, 0.00033631122247766655, 3.585363021589236e-05
46.87216658103186, 0.0003040744875710341, 3.477758055299783e-05
47.70744176750625, 0.00027230450329727984, 3.380228649953714e-05
48.54894437575342, 0.0002409613718954313, 3.2927584011431146e-05
49.39635614091387, 0.00020999766146015565, 3.21541543411007e-05
50.24937810560445, 0.00017937039024481307, 3.14820936108706e-05
51.10772935672255, 0.0001490308421571206, 3.091227538777189e-05
51.97114584074513, 0.00011893376967757037, 3.0444906417539464e-05
52.839379254491625, 8.902989327836801e-05, 3.0080878867382658e-05
53.71219600798314, 5.9272306314251536e-05, 2.9820324100847745e-05
54.589376255824725, 2.9611707558447937e-05, 2.9663969864902172e-05
55.00909015790027, 2.9546788986775976e-05, 2.9597432677062928e-05
54.120236510939236, 5.91456360711461e-05, 2.9748961520970717e-05
53.23532661682466, 8.88478263925978e-05, 3.0001619289033157e-05
52.354560450833695, 0.00011870598274146871, 3.0354869097740397e-05
51.478150704935004, 0.00014877039864872585, 3.080886474264874e-05
50.60632371551998, 0.0001790940102938724, 3.1363042014733683e-05
49.73932046178355, 0.00020972583606712942, 3.201760062256226e-05
48.877397639399746, 0.00024071877459285048, 3.277210213728001e-05
48.02082881417188, 0.00027212016086301284, 3.362694977216276e-05
47.16990566028302, 0.00030398234127095784, 3.458198132164925e-05
46.32493928760188, 0.0003363503648885945, 3.563793645857687e-05
45.48626166217664, 0.00036927527151596863, 3.6795036349336785e-05
44.654227123532216, 0.00040279894392075325, 3.8054432522728386e-05
43.829214001622255, 0.0004369700291649039, 3.941676874878945e-05
43.01162633521314, 0.0004718259837401406, 4.088360906445761e-05
42.20189569201838, 0.0005074115321309967, 4.245597990433743e-05
41.400483088968905, 0.0005437579421285126, 4.413577624509371e-05
40.607881008493905, 0.0005809039083981, 4.5924282382966236e-05
39.824615503479755, 0.0006188721007057182, 4.7823554549992846e-05
39.05124837953327, 0.0006576923455154516, 4.9834917679229526e-05
38.28837943815329, 0.0006973754971565669, 5.1960321087922056e-05
37.53664875824692, 0.000737938779617026, 5.4200806901922696e-05
36.796738985948195, 0.000779377042928109, 5.655783343969062e-05
36.069377593742864, 0.0008216901244515124, 5.903170953711823e-05
35.35533905932738, 0.0008648515750508029, 6.162287904582901e-05
34.655446902326915, 0.0009088379106597249, 6.433031504425636e-05
33.97057550292606, 0.0009535949327234887, 6.715275949262197e-05
33.301651610693426, 0.0009990687756149504, 7.008707347952477e-05
32.64965543462902, 0.0010451700133372256, 7.312943005439074e-05
32.01562118716424, 0.0010918064771856958, 7.627362297822498e-05
31.400636936215164, 0.001138845446478794, 7.95122200655028e-05
30.805843601498726, 0.0011861483232656225, 8.283484554527667e-05
30.23243291566195, 0.0012335313553371128, 8.622931805320659e-05
29.68164415931166, 0.0012808024117629878, 8.967994261042344e-05
29.154759474226502, 0.0013277208738483501, 9.316868296998828e-05
28.653097563788805, 0.0013740369364639619, 9.667352844801451e-05
28.178005607210743, 0.0014194514894795692, 0.00010016978266235442
27.730849247724095, 0.0014636585165090775, 0.00010362860313410106
27.313000567495326, 0.0015063058923557287, 0.00010701851868385921
26.92582403567252, 0.0015470414542504943, 0.0001103042621323673
26.570660511172846, 0.0015854755291199384, 0.00011344863745966858
26.248809496813376, 0.0016212309690660548, 0.0001164117534969473
25.96150997149434, 0.0016539077566404621, 0.00011915332090953908
25.709920264364882, 0.0016831366173649899, 0.00012163231843449209
25.495097567963924, 0.001708545186471447, 0.0001238096846960579
25.317977802344327, 0.0017298137920738331, 0.00012564829685506385
25.179356624028344, 0.0017466415916799322, 0.00012711584344864667
25.079872407968907, 0.0017588021000697995, 0.00012818480848801044
25.019992006393608, 0.0017661069000147987, 0.00012883514359100798
25.0, 0.0017684580461800007, 0.00012905383443090565
25.019992006393608, 0.0017658070084413159, 0.0001288369567825679
25.079872407968907, 0.0017582016969801125, 0.00012818847306225883
25.179356624028344, 0.0017457394586760067, 0.00012712143571712035
25.317977802344327, 0.0017286080647137864, 0.00012565593050986888
25.495097567963924, 0.0017070334186379192, 0.00012381951067512025
25.709920264364882, 0.0016813156862522862, 0.00012164452363255796
25.96150997149434, 0.0016517739697228437, 0.00011916812818651015
26.248809496813376, 0.001618779921988803, 0.00011642942017047938
26.570660511172846, 0.0015827022548008905, 0.00011346945573188292
26.92582403567252, 0.0015439402341669904, 0.00011032855775918918
27.313000567495326, 0.0015028704471297689, 0.00010704665209702031
27.730849247724095, 0.0014598817712454806, 0.00010366096867944211
28.178005607210743, 0.001415325805006089, 0.00010020681065223047
28.653097563788805, 0.0013695538295391372, 9.671568532028258e-05
29.154759474226502, 0.0013228712880542213, 9.321647445417764e-05
29.68164415931166, 0.0012755763935643955, 8.973391511247481e-05
30.23243291566195, 0.0012279183634580108, 8.62900630831649e-05
30.805843601498726, 0.0011801368617456631, 8.2903002599248e-05
31.400636936215164, 0.0011324234112066959, 7.958848245336531e-05
32.01562118716424, 0.0010849607472650032, 7.635874245670262e-05
32.64965543462902, 0.001037886833304347, 7.322422420463035e-05
33.301651610693426, 0.0009913333065957137, 7.019243233247126e-05
33.97057550292606, 0.0009453916687326312, 6.726965461971321e-05
34.655446902326915, 0.0009001501912059072, 6.445980838579511e-05
35.35533905932738, 0.0008556620338027321, 6.176613386377964e-05
36.069377593742864, 0.000811980165135139, 5.9190001575172604e-05
36.796738985948195, 0.0007691273185577846, 5.673256380329762e-05
37.53664875824692, 0.0007271286337299536, 5.439351549876591e-05
38.28837943815329, 0.0006859834717527301, 5.217270129091599e-05
39.05124837953327, 0.0006456955898983818, 5.0068831658657355e-05
39.824615503479755, 0.0006062469062620869, 4.808104917283444e-05
40.607881008493905, 0.0005676250875706259, 4.6207605488778724e-05
41.400483088968905, 0.000529799388208009, 4.4447392577586334e-05
42.20189569201838, 0.0004927455711906818, 4.279858656274007e-05
43.01162633521314, 0.00045642395772680164, 4.1260149340049965e-05
43.829214001622255, 0.0004208016239929528, 3.983044395378849e-05
44.654227123532216, 0.0003858327943580562, 3.850871054616965e-05
45.48626166217664, 0.00035147826909640327, 3.729365607979324e-05
46.32493928760188, 0.00031768828342277093, 3.618490707618659e-05
47.16990566028302, 0.0002844191288224561, 3.518157515872114e-05
48.02082881417188, 0.0002516185852157216, 3.4283688556589184e-05
48.877397639399746, 0.00021923970429497448, 3.349073524031303e-05
49.73932046178355, 0.0001872289059096799, 3.28030765632285e-05
50.60632371551998, 0.0001555368974198264, 3.222047238875361e-05
51.478150704935004, 0.00012410950911322747, 3.1743483703080266e-05
52.354560450833695, 9.289572999283368e-05, 3.1371988621750994e-05
53.23532661682466, 6.184134138806501e-05, 3.1106585008053274e-05
54.120236510939236, 3.0894057168157347e-05, 3.094711030339011e-05
54.56189146281496, 3.074979265285995e-05, 3.08012344634367e-05
53.665631459994955, 6.155587554764028e-05, 3.095592433448709e-05
52.773099207835045, 9.247525826222542e-05, 3.1213472188910464e-05
51.884487084291386, 0.00012356341013523625, 3.157423702843945e-05
51.0, 0.00015487794213606568, 3.203786326529335e-05
50.11985634456667, 0.00018647336366457425, 3.260479788080733e-05
49.24428900898052, 0.00021840769767634372, 3.327483967875116e-05
48.373546489791295, 0.00025073425950612196, 3.404865903798876e-05
47.50789408087881, 0.0002835111618366569, 3.4926350595523605e-05
46.647615158762406, 0.0003167901301451432, 3.5908944551542615e-05
45.79301256742124, 0.00035062883870733196, 3.6996954401808794e-05
44.94441010848846, 0.0003850767846690006, 3.819187163685068e-05
44.10215414239989, 0.0004201903795833003, 3.949470303996397e-05
43.266615305567875, 0.00045601590986396297, 4.0907443961531214e-05
42.43819034784589, 0.000492607290411465, 4.243160214747114e-05
41.617304093369626, 0.0005300061433590629, 4.406964672198169e-05
40.80441152620633, 0.0005682621014351244, 4.582351635142213e-05
40.0, 0.0006074100398671808, 4.769604108594727e-05
39.20459156782532, 0.0006474927980384387, 4.9689431849430136e-05
38.41874542459709, 0.0006885356022675082, 5.1806670741383766e-05
37.64306044943742, 0.0007305710567733893, 5.404997690897926e-05
36.87817782917155, 0.0007736108001462204, 5.64221585257921e-05
36.124783736376884, 0.0008176726039759377, 5.8925047759478564e-05
35.38361202590826, 0.0008627493175637882, 6.156080526355072e-05
34.655446902326915, 0.0009088379106597252, 6.433031504425636e-05
33.94112549695428, 0.0009559057867697734, 6.723443096246052e-05
33.24154027718932, 0.0010039216246896057, 7.027232201023042e-05
32.55764119219941, 0.0010528191920240195, 7.34426515380348e-05
31.89043743820395, 0.0011025298921443476, 7.674186662734313e-05
31.240998703626616, 0.0011529443015861809, 8.016530684018094e-05
30.610455730027933, 0.0012039464313468068, 8.370544078305372e-05
30.0, 0.001255373361300451, 8.73529153218217e-05
29.410882339705484, 0.0013070513921599972, 9.109476160275129e-05
28.844410203711913, 0.001358754366711934, 9.491542143952249e-05
28.30194339616981, 0.001410242121954557, 9.87949771546906e-05
27.784887978899608, 0.0014612183566937427, 0.00010271023120604134
27.294688127912362, 0.0015113720568440876, 0.00010663305906509549
26.832815729997478, 0.0015603360273617614, 0.00011053166730640846
26.40075756488817, 0.0016077321573247294, 0.00011436921733875416
26.0, 0.0016531318405946457, 0.00011810542999066358
25.632011235952593, 0.0016961058900495075, 0.00012169565548666532
25.298221281347036, 0.0017361878127599359, 0.00012509299473286106
25.0, 0.00177292864998589, 0.00012824795464302198
24.73863375370596, 0.001805863247426265, 0.00013111116999567585
24.515301344262525, 0.0018345691604358804, 0.00013363363762507435
24.331050121192877, 0.0018586346721135398, 0.0001357699164919868
24.186773244895647, 0.0018777193592872561, 0.00013747867727315476
24.08318915758459, 0.001891521095788828, 0.00013872597549442658
24.020824298928627, 0.0018998346014804676, 0.00013948558520070117
24.0, 0.0019025138902948316, 0.00013974173887012245
24.020824298928627, 0.001899525050295173, 0.00013948863324344152
24.08318915758459, 0.0018909013618214473, 0.00013873210973646097
24.186773244895647, 0.0018767881547647816, 0.00013748797359566564
24.331050121192877, 0.0018573900972707305, 0.00013578248865642157
24.515301344262525, 0.00183300862985981, 0.000133649636071664
