Distance, Potential, Field Magnitude
66.52818951391959, 0.0002830012365870546, 0.00029182006168953107
67.20863039818622, 0.00021216033872630186, 0.00022371662140835855
67.89698078707183, 0.00014139647400560328, 0.0001581371661222464
68.59300255857006, 7.068498860319856e-05, 9.998615752260907e-05
68.59300255857006, 0.00013666607924693665, 0.0001528457837118511
67.88225099390856, 0.00027339447233939404, 0.00019345050093230569
67.17886572427373, 0.00041024634562408097, 0.0002467529526191481
66.48308055437865, 0.0005472805692690074, 0.0003062605718915387
65.79513659838392, 0.0006845525663707235, 0.0003690606546384991
65.11528238439882, 0.0008221131591155729, 0.0004338068697747475
64.4437739428721, 0.0009600074117101934, 0.0004998256044710617
63.7808748764079, 0.0010982734703945144, 0.0005667526909234044
63.12685640834652, 0.0012369414015978453, 0.0006343771530503715
